332	116	16244	-1235	356	-84
-1156	740	17076	2046	2196	1513
-3580	1408	16528	308	15902	2899
-7540	1272	15564	2701	9988	-2603
-11288	1428	11676	3674	9469	-5920
-13640	1556	9984	6720	-10749	-1542
-13700	1568	9504	4465	-16707	2178
-2836	-408	17312	-27442	-32768	-30362
1396	-204	16964	11561	-7022	11418
-240	-844	17064	-750	771	5010
-532	460	17900	3452	-3655	19908
3140	1112	16480	14900	-8709	29370
-104	3040	16924	3605	776	4488
-28	3944	17864	-635	973	576
240	3896	17052	-756	895	-983
-3604	-1712	20368	2325	-2380	-32768
28	2700	18808	-15074	-25754	-32768
5788	-3064	18708	-16425	-9428	-29635
6972	1948	15596	12898	-1181	-13949
6900	3744	14852	7263	-3019	-6528
6288	4968	16336	11585	25388	8623
972	7212	12576	5535	29869	15870
1076	8532	11284	138	2671	4161
-948	5524	14420	-12922	-3121	-9161
-592	-1144	19008	3561	586	8209
-1088	2124	16940	-5987	-45	-3413
-1768	1384	17524	5491	1459	4198
-912	4112	16956	4717	-556	2939
-900	4864	17400	-1900	2809	1581
-1488	3660	17436	-378	-1996	510
-8	-820	17564	6763	122	-1888
644	-212	17508	4385	-375	543
1172	92	16872	3637	-864	-3855
1572	224	18124	4740	-50	-3108
1848	-116	16856	-6491	-1496	-4622
1868	-1000	17340	2334	1506	863
2156	344	17780	3081	988	-613
1604	660	17460	-149	479	-174
1436	2124	17460	593	2083	2450
1660	2052	17708	-339	-69	1797
1380	1380	17648	-2696	-590	604
1868	988	17300	897	-170	444
2296	2660	17696	-606	778	1459
2404	2476	17496	209	370	1238
1844	2956	17168	-2171	809	2355
1960	2464	16920	-853	353	-23
2048	2804	17304	49	274	368
2084	2832	17588	-238	390	406
2048	2940	17824	482	88	602
2024	2288	17392	-480	2416	4212
1160	1908	17564	981	2413	4528
1784	4624	17660	-1836	1681	1376
1340	3684	16768	-1824	56	-746
1548	3380	17320	-1389	283	-1047
1332	1896	16740	-7239	-733	-4010
1228	940	17076	-2578	-849	-2294
1180	1184	16900	-2293	151	341
1064	1000	16520	-1545	-426	-151
1784	628	17528	-365	-216	64
1980	2088	17540	2165	142	1282
2092	3344	16444	10856	-707	684
2376	6984	15808	9150	-69	148
2392	7428	15820	3190	-314	-334
2432	8124	15696	2692	-385	67
2448	8876	15112	-2965	1034	1290
2412	8208	15456	-4472	2441	2800
2244	7484	15528	-1176	965	986
2284	7680	15520	-1037	90	24
2100	7284	15724	-3955	786	335
2592	7632	16168	-10444	4808	2686
992	3500	16360	-6760	616	-1192
800	596	16608	-7512	627	286
1072	-416	17768	-3569	465	1382
660	-3144	17024	-14022	37	-158
880	-4000	17248	-19665	1218	-1120
680	-9720	14984	-17354	181	-881
1232	-12400	12360	-13461	-768	-974
1136	-13456	10076	-8169	-138	-1903
1228	-14028	10116	-8219	-709	1071
1148	-14252	8800	6506	186	346
760	-11912	12416	18060	-1724	4969
840	-7416	15424	21681	-146	-2658
1052	-2512	17188	-2932	91	-117
1468	-4212	17100	-1899	73	277
1180	-4260	16416	-8500	1006	1877
680	-9504	14432	-7644	36	4540
508	-11640	13064	-172	-676	5273
184	-10628	14116	13699	-403	3517
296	-5700	16316	26350	1669	4302
332	-352	18160	4413	2335	1228
672	816	17784	887	-679	309
764	72	17616	3338	-1263	-760
612	-328	17956	-3986	649	-1212
596	-836	17784	-2382	-1572	-5475
1108	-1352	17864	-3928	3888	3184
-268	-2664	15972	5344	-880	-9958
988	-1992	18672	-11172	756	4350
836	-7988	13716	-10556	-1982	80
-984	-8888	15264	4806	-11800	1113
-784	-6132	15732	7052	2119	478
4032	-4604	17080	8777	-31309	-6170
14044	-932	11252	7864	-31330	-11584
15040	-2692	7512	-224	1234	-1866
13664	-3828	8004	-5530	7324	-2588
15140	-1952	10020	-1062	1418	365
13568	-3240	9056	2043	694	-429
11824	-4512	8184	1019	30783	3845
5352	-4420	14884	152	32767	-3160
-2512	-3580	16160	1499	9190	150
-8380	-1704	16172	11005	7460	19497
-8200	-828	14440	-2375	2198	9469
-10396	-2240	12228	-4954	4058	3514
-10244	-2784	11984	-101	411	92
-8480	-1572	14780	10117	-32768	3979
-3212	-2204	15572	-2823	-15689	-28180
-524	-1112	17220	3966	-1382	-4296
-1752	1584	14412	12011	-591	9911
-84	4032	16868	198	166	1029
28	3704	14876	-11942	-2126	-3954
640	5588	17164	-5128	901	635
1572	4136	15892	-32768	-8654	-6503
3448	-4604	17572	-8837	-14776	1902
4532	-4892	16632	-32628	-9884	6995
5256	-11312	12108	-27534	-9636	2169
7728	-12680	5236	32767	2995	-8733
5584	-11976	13092	6492	3619	5337
3936	-7460	18656	14347	8076	24628
12756	-10900	7536	-6285	-17993	-13361
180	-11916	13800	-6999	-21348	-17412
-4588	1780	4828	32767	-19491	32767
2668	-2876	3500	-16947	15728	27188
12432	-12452	156	3777	-3166	-464
11104	-12344	172	-722	-285	-1086
11776	-11888	-276	-787	-372	-1450
11804	-11744	-300	-398	235	412
11604	-11952	-476	-644	-997	-2498
12080	-11720	-372	-640	-39	-357
12028	-11732	-408	-815	-27	-770
11848	-11732	-284	-211	449	980
11440	-12476	-152	819	-846	778
11520	-11892	-196	-533	145	-202
11848	-11688	-248	-72	1249	2527
8312	-13476	-1088	-1694	1246	-665
12616	-11164	-2156	-2060	-4809	-375
12100	-11368	-656	484	1890	2494
12212	-11312	-860	-756	56	-787
12168	-11292	-848	-69	258	818
12148	-11368	-820	-502	239	-311
12208	-11420	-768	-493	250	149
12076	-11488	-864	-663	786	615
21680	-18004	-12452	-2107	-32768	-32768
-7172	-2324	15428	-19984	32767	24684
26772	8732	-12908	-12555	-32768	-32768
8068	3804	1732	4060	31776	-13321
16748	19216	9488	11769	32767	32767
14752	-1592	10940	-9167	16209	14433
14348	60	11196	3448	18295	6187
9072	3068	12304	-5209	32767	-16047
-5688	7684	21860	-4490	9821	-8512
1412	8520	16196	10349	27142	22136
5232	924	19600	-20354	-426	-2228
3004	-6236	14524	-32768	-15153	29478
7016	-1088	14656	-2121	13561	-4743
3356	-2880	21068	3220	1707	11238
3772	-2592	17448	2228	5767	829
1960	-3712	15448	4349	2434	3223
800	-3660	17204	1693	1570	774
592	1808	20044	-106	3301	-8
428	1948	18500	3912	362	-1323
-1220	3484	9168	5589	7358	260
-1488	360	17844	2075	1545	-2745
-1764	2740	16416	9161	-912	3379
596	2764	16144	-1648	-6073	2655
636	1748	18360	-8160	120	1719
1068	1948	17780	-909	1206	-1735
440	2008	17060	-842	902	29
652	2100	18288	-1357	670	-359
596	1492	17664	-1046	286	970
416	1448	17468	-980	443	283
516	1468	17272	456	1509	677
456	1236	17132	-928	-163	269
172	1236	17044	1629	268	343
224	1512	17400	783	602	206
324	1552	17356	-1510	233	230
32	1668	17580	-1157	303	292
88	1284	17052	-216	513	234
16	1020	17208	-1091	120	94
40	1704	17380	5036	188	291
-112	3492	17296	3319	790	590
20	4520	16964	2116	389	381
-148	4620	17064	-6651	2341	-699
-40	4384	16484	29	300	156
-180	5388	16104	4379	-420	837
116	6656	16048	2321	15	-121
100	7748	15728	2508	78	-326
88	8756	15616	-553	171	-504
252	8948	14572	5454	-1897	722
1168	9044	13972	2452	-2320	-1756
772	12072	12624	8222	1297	1466
804	12524	11936	7360	336	1457
788	13028	10776	710	299	207
788	12824	10376	1687	-27	61
1140	13920	9748	995	106	587
968	14636	8544	4178	158	1195
1268	14700	7816	4181	27	615
1392	15900	6604	1515	228	63
1156	15484	6560	1811	303	283
988	15364	6124	-679	472	-362
964	14932	6200	-92	347	218
1056	15212	6524	-826	321	311
984	15312	6032	204	389	188
1136	15324	6028	1249	224	325
1092	15232	6308	-435	436	191
1024	15412	6644	-1909	435	178
1072	14736	6956	405	107	267
684	14464	7680	-1191	249	219
468	14680	7780	-2643	457	193
668	14580	8704	-3115	491	-108
652	13792	9576	-925	445	1408
880	13496	10016	-2329	1187	897
368	14108	10448	-5938	1244	1532
1260	12236	12172	-6353	238	1326
1476	10556	13928	-8188	-257	241
1344	9364	14460	-8074	-59	1876
1688	7856	15132	-8838	520	847
1676	5404	16388	-10272	-140	-641
1584	3084	16900	-7499	307	-781
1428	2300	17056	593	-409	-1526
1652	1428	17184	6441	-666	-443
1568	1972	17888	1511	-90	299
1624	1932	17276	-694	201	254
1412	2008	17428	-580	294	231
1612	1972	17188	758	73	245
1748	2160	17504	-3583	652	138
1552	2212	17864	-3307	644	46
1620	2192	17248	-3455	677	195
1376	1668	17348	-3406	595	120
1436	1240	17460	-3767	772	352
1312	256	17020	99	290	393
1560	1168	17392	914	156	296
1500	936	17084	-2684	431	1107
